,Zimbabwe,source,target,value
4675,Thailand,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.4
4676,Thailand,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,8.2
4677,Thailand,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.1
4679,Thailand,Noncommunicable diseases,Malignant neoplasms,84.4
4680,Thailand,Noncommunicable diseases,Other neoplasms,0.1
4681,Thailand,Noncommunicable diseases,Diabetes mellitus,12.2
4682,Thailand,Noncommunicable diseases,"Endocrine, blood, immune disorders",2.3
4683,Thailand,Noncommunicable diseases,Mental and substance use disorders,1.3
4684,Thailand,Noncommunicable diseases,Neurological conditions,11.1
4685,Thailand,Noncommunicable diseases,Sense organ diseases,0.0
4686,Thailand,Noncommunicable diseases,Cardiovascular diseases,82.2
4687,Thailand,Noncommunicable diseases,Respiratory diseases,24.1
4688,Thailand,Noncommunicable diseases,Digestive diseases,18.8
4689,Thailand,Noncommunicable diseases,Genitourinary diseases,18.0
4690,Thailand,Noncommunicable diseases,Skin diseases,1.3
4691,Thailand,Noncommunicable diseases,Musculoskeletal diseases,0.7
4692,Thailand,Noncommunicable diseases,Congenital anomalies,4.4
4693,Thailand,Noncommunicable diseases,Oral conditions,0.0
4694,Thailand,Noncommunicable diseases,Sudden infant death syndrome,0.2
4696,Thailand,Injuries,Unintentional injuries,39.1
4697,Thailand,Injuries,Intentional injuries,13.6
4698,Timor-Leste,All Causes,"Communicable, maternal, perinatal and nutritional conditions",4.8
4699,Timor-Leste,All Causes,Noncommunicable diseases,2.3
4700,Timor-Leste,All Causes,Injuries,0.6
4702,Timor-Leste,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,2.2
4703,Timor-Leste,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.1
4704,Timor-Leste,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
4705,Timor-Leste,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.1
4706,Timor-Leste,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
4708,Timor-Leste,Noncommunicable diseases,Malignant neoplasms,0.3
4709,Timor-Leste,Noncommunicable diseases,Other neoplasms,0.0
4710,Timor-Leste,Noncommunicable diseases,Diabetes mellitus,0.1
4711,Timor-Leste,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
4712,Timor-Leste,Noncommunicable diseases,Mental and substance use disorders,0.0
4713,Timor-Leste,Noncommunicable diseases,Neurological conditions,0.1
4714,Timor-Leste,Noncommunicable diseases,Sense organ diseases,0.0
4715,Timor-Leste,Noncommunicable diseases,Cardiovascular diseases,0.9
4716,Timor-Leste,Noncommunicable diseases,Respiratory diseases,0.3
4717,Timor-Leste,Noncommunicable diseases,Digestive diseases,0.3
4718,Timor-Leste,Noncommunicable diseases,Genitourinary diseases,0.1
4719,Timor-Leste,Noncommunicable diseases,Skin diseases,0.0
4720,Timor-Leste,Noncommunicable diseases,Musculoskeletal diseases,0.0
4721,Timor-Leste,Noncommunicable diseases,Congenital anomalies,0.2
4722,Timor-Leste,Noncommunicable diseases,Oral conditions,0.0
4723,Timor-Leste,Noncommunicable diseases,Sudden infant death syndrome,0.0
4725,Timor-Leste,Injuries,Unintentional injuries,0.4
4726,Timor-Leste,Injuries,Intentional injuries,0.1
4727,Togo,All Causes,"Communicable, maternal, perinatal and nutritional conditions",34.4
4728,Togo,All Causes,Noncommunicable diseases,15.6
4729,Togo,All Causes,Injuries,4.1
4731,Togo,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,21.3
4732,Togo,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,5.6
4733,Togo,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.9
4734,Togo,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,6.1
4735,Togo,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.5
4737,Togo,Noncommunicable diseases,Malignant neoplasms,1.9
4738,Togo,Noncommunicable diseases,Other neoplasms,0.0
4739,Togo,Noncommunicable diseases,Diabetes mellitus,0.7
4740,Togo,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.8
4741,Togo,Noncommunicable diseases,Mental and substance use disorders,0.1
4742,Togo,Noncommunicable diseases,Neurological conditions,0.5
4743,Togo,Noncommunicable diseases,Sense organ diseases,0.0
4744,Togo,Noncommunicable diseases,Cardiovascular diseases,6.3
4745,Togo,Noncommunicable diseases,Respiratory diseases,1.1
4746,Togo,Noncommunicable diseases,Digestive diseases,2.2
4747,Togo,Noncommunicable diseases,Genitourinary diseases,1.0
4748,Togo,Noncommunicable diseases,Skin diseases,0.0
4749,Togo,Noncommunicable diseases,Musculoskeletal diseases,0.0
4750,Togo,Noncommunicable diseases,Congenital anomalies,0.8
4751,Togo,Noncommunicable diseases,Oral conditions,0.0
4752,Togo,Noncommunicable diseases,Sudden infant death syndrome,0.0
4754,Togo,Injuries,Unintentional injuries,3.1
4755,Togo,Injuries,Intentional injuries,1.0
4756,Tonga,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
4757,Tonga,All Causes,Noncommunicable diseases,0.4
4758,Tonga,All Causes,Injuries,0.0
4760,Tonga,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
4761,Tonga,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
4762,Tonga,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4763,Tonga,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
4764,Tonga,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4766,Tonga,Noncommunicable diseases,Malignant neoplasms,0.1
4767,Tonga,Noncommunicable diseases,Other neoplasms,0.0
4768,Tonga,Noncommunicable diseases,Diabetes mellitus,0.1
4769,Tonga,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
4770,Tonga,Noncommunicable diseases,Mental and substance use disorders,0.0
4771,Tonga,Noncommunicable diseases,Neurological conditions,0.0
4772,Tonga,Noncommunicable diseases,Sense organ diseases,0.0
4773,Tonga,Noncommunicable diseases,Cardiovascular diseases,0.1
4774,Tonga,Noncommunicable diseases,Respiratory diseases,0.0
4775,Tonga,Noncommunicable diseases,Digestive diseases,0.0
4776,Tonga,Noncommunicable diseases,Genitourinary diseases,0.0
4777,Tonga,Noncommunicable diseases,Skin diseases,0.0
4778,Tonga,Noncommunicable diseases,Musculoskeletal diseases,0.0
4779,Tonga,Noncommunicable diseases,Congenital anomalies,0.0
4780,Tonga,Noncommunicable diseases,Oral conditions,0.0
4781,Tonga,Noncommunicable diseases,Sudden infant death syndrome,0.0
4783,Tonga,Injuries,Unintentional injuries,0.0
4784,Tonga,Injuries,Intentional injuries,0.0
4785,Trinidad and Tobago,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.2
4786,Trinidad and Tobago,All Causes,Noncommunicable diseases,7.6
4787,Trinidad and Tobago,All Causes,Injuries,0.8
4789,Trinidad and Tobago,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.6
4790,Trinidad and Tobago,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.2
4791,Trinidad and Tobago,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4792,Trinidad and Tobago,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.4
4793,Trinidad and Tobago,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4795,Trinidad and Tobago,Noncommunicable diseases,Malignant neoplasms,1.7
4796,Trinidad and Tobago,Noncommunicable diseases,Other neoplasms,0.0
4797,Trinidad and Tobago,Noncommunicable diseases,Diabetes mellitus,1.2
4798,Trinidad and Tobago,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
4799,Trinidad and Tobago,Noncommunicable diseases,Mental and substance use disorders,0.0
4800,Trinidad and Tobago,Noncommunicable diseases,Neurological conditions,0.3
4801,Trinidad and Tobago,Noncommunicable diseases,Sense organ diseases,0.0
4802,Trinidad and Tobago,Noncommunicable diseases,Cardiovascular diseases,3.3
4803,Trinidad and Tobago,Noncommunicable diseases,Respiratory diseases,0.2
4804,Trinidad and Tobago,Noncommunicable diseases,Digestive diseases,0.3
4805,Trinidad and Tobago,Noncommunicable diseases,Genitourinary diseases,0.3
4806,Trinidad and Tobago,Noncommunicable diseases,Skin diseases,0.0
4807,Trinidad and Tobago,Noncommunicable diseases,Musculoskeletal diseases,0.0
4808,Trinidad and Tobago,Noncommunicable diseases,Congenital anomalies,0.1
4809,Trinidad and Tobago,Noncommunicable diseases,Oral conditions,0.0
4810,Trinidad and Tobago,Noncommunicable diseases,Sudden infant death syndrome,0.0
4812,Trinidad and Tobago,Injuries,Unintentional injuries,0.4
4813,Trinidad and Tobago,Injuries,Intentional injuries,0.4
4814,Tunisia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",5.4
4815,Tunisia,All Causes,Noncommunicable diseases,38.3
4816,Tunisia,All Causes,Injuries,5.0
4818,Tunisia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.1
4819,Tunisia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.8
4820,Tunisia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
4821,Tunisia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2.4
4822,Tunisia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4824,Tunisia,Noncommunicable diseases,Malignant neoplasms,6.4
4825,Tunisia,Noncommunicable diseases,Other neoplasms,0.0
4826,Tunisia,Noncommunicable diseases,Diabetes mellitus,0.8
4827,Tunisia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
4828,Tunisia,Noncommunicable diseases,Mental and substance use disorders,0.1
4829,Tunisia,Noncommunicable diseases,Neurological conditions,1.5
4830,Tunisia,Noncommunicable diseases,Sense organ diseases,0.0
4831,Tunisia,Noncommunicable diseases,Cardiovascular diseases,23.2
4832,Tunisia,Noncommunicable diseases,Respiratory diseases,1.9
4833,Tunisia,Noncommunicable diseases,Digestive diseases,1.5
4834,Tunisia,Noncommunicable diseases,Genitourinary diseases,1.5
4835,Tunisia,Noncommunicable diseases,Skin diseases,0.0
4836,Tunisia,Noncommunicable diseases,Musculoskeletal diseases,0.0
4837,Tunisia,Noncommunicable diseases,Congenital anomalies,1.0
4838,Tunisia,Noncommunicable diseases,Oral conditions,0.0
4839,Tunisia,Noncommunicable diseases,Sudden infant death syndrome,0.0
4841,Tunisia,Injuries,Unintentional injuries,4.3
4842,Tunisia,Injuries,Intentional injuries,0.6
4843,Turkey,All Causes,"Communicable, maternal, perinatal and nutritional conditions",40.3
4844,Turkey,All Causes,Noncommunicable diseases,241.3
4845,Turkey,All Causes,Injuries,19.6
4847,Turkey,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,10.7
4848,Turkey,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,8.6
4849,Turkey,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.3
4850,Turkey,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,20.1
4851,Turkey,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.6
4853,Turkey,Noncommunicable diseases,Malignant neoplasms,63.9
4854,Turkey,Noncommunicable diseases,Other neoplasms,0.3
4855,Turkey,Noncommunicable diseases,Diabetes mellitus,12.1
4856,Turkey,Noncommunicable diseases,"Endocrine, blood, immune disorders",2.6
4857,Turkey,Noncommunicable diseases,Mental and substance use disorders,0.4
4858,Turkey,Noncommunicable diseases,Neurological conditions,11.5
4859,Turkey,Noncommunicable diseases,Sense organ diseases,0.0
4860,Turkey,Noncommunicable diseases,Cardiovascular diseases,97.7
4861,Turkey,Noncommunicable diseases,Respiratory diseases,14.8
4862,Turkey,Noncommunicable diseases,Digestive diseases,8.3
4863,Turkey,Noncommunicable diseases,Genitourinary diseases,10.0
4864,Turkey,Noncommunicable diseases,Skin diseases,0.2
4865,Turkey,Noncommunicable diseases,Musculoskeletal diseases,0.6
4866,Turkey,Noncommunicable diseases,Congenital anomalies,17.4
4867,Turkey,Noncommunicable diseases,Oral conditions,0.0
4868,Turkey,Noncommunicable diseases,Sudden infant death syndrome,1.5
4870,Turkey,Injuries,Unintentional injuries,13.8
4871,Turkey,Injuries,Intentional injuries,5.9
4872,Turkmenistan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",7.7
4873,Turkmenistan,All Causes,Noncommunicable diseases,23.6
4874,Turkmenistan,All Causes,Injuries,2.8
4876,Turkmenistan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,2.7
4877,Turkmenistan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.1
4878,Turkmenistan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4879,Turkmenistan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2.8
4880,Turkmenistan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4882,Turkmenistan,Noncommunicable diseases,Malignant neoplasms,2.7
4883,Turkmenistan,Noncommunicable diseases,Other neoplasms,0.0
4884,Turkmenistan,Noncommunicable diseases,Diabetes mellitus,0.4
4885,Turkmenistan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
4886,Turkmenistan,Noncommunicable diseases,Mental and substance use disorders,0.3
4887,Turkmenistan,Noncommunicable diseases,Neurological conditions,0.6
4888,Turkmenistan,Noncommunicable diseases,Sense organ diseases,0.0
4889,Turkmenistan,Noncommunicable diseases,Cardiovascular diseases,15.6
4890,Turkmenistan,Noncommunicable diseases,Respiratory diseases,0.7
4891,Turkmenistan,Noncommunicable diseases,Digestive diseases,1.8
4892,Turkmenistan,Noncommunicable diseases,Genitourinary diseases,0.7
4893,Turkmenistan,Noncommunicable diseases,Skin diseases,0.0
4894,Turkmenistan,Noncommunicable diseases,Musculoskeletal diseases,0.0
4895,Turkmenistan,Noncommunicable diseases,Congenital anomalies,0.6
4896,Turkmenistan,Noncommunicable diseases,Oral conditions,0.0
4897,Turkmenistan,Noncommunicable diseases,Sudden infant death syndrome,0.0
4899,Turkmenistan,Injuries,Unintentional injuries,2.0
4900,Turkmenistan,Injuries,Intentional injuries,0.9
4901,Uganda,All Causes,"Communicable, maternal, perinatal and nutritional conditions",259.5
4902,Uganda,All Causes,Noncommunicable diseases,66.5
4903,Uganda,All Causes,Injuries,21.2
4905,Uganda,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,186.2
4906,Uganda,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,29.7
4907,Uganda,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,5.7
4908,Uganda,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,32.3
4909,Uganda,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,5.6
4911,Uganda,Noncommunicable diseases,Malignant neoplasms,11.2
4912,Uganda,Noncommunicable diseases,Other neoplasms,0.0
4913,Uganda,Noncommunicable diseases,Diabetes mellitus,4.2
4914,Uganda,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.6
4915,Uganda,Noncommunicable diseases,Mental and substance use disorders,0.3
4916,Uganda,Noncommunicable diseases,Neurological conditions,1.7
4917,Uganda,Noncommunicable diseases,Sense organ diseases,0.0
4918,Uganda,Noncommunicable diseases,Cardiovascular diseases,24.8
4919,Uganda,Noncommunicable diseases,Respiratory diseases,5.7
4920,Uganda,Noncommunicable diseases,Digestive diseases,9.1
4921,Uganda,Noncommunicable diseases,Genitourinary diseases,3.4
